income,age,score
69066.3430082937,56,8.477110284015025
46720.252998112555,59,60.70914641966751
48583.145388995,68,22.680219389900707
8871.618655700988,68,9.50909024299104
89571.66507402278,75,42.44936646766389
5421.614548264061,71,16.63968254165492
39610.800256214294,78,5.068884538673929
196900.8587187582,29,14.445026296995298
8180.132887408591,20,38.57237912085099
12502.729636828757,62,3.1258339951297365
24334.52408068065,35,18.080522229197758
13313.373640604097,57,13.18868427276334
4671.972175640215,38,28.722832608039145
23589.64149144185,32,33.97563540192529
7613.6371964536565,50,27.735300124122798
35369.05027291999,52,55.80451481953018
8783.021534616864,43,13.215521289205387
103770.22979043268,25,30.377454427325386
10064.269001468734,53,13.840496350319528
15961.557976174743,65,81.84925221172175
49687.92462984699,47,13.895552811516293
6432.6102502005715,40,42.028451929462165
27652.1824357495,59,19.260104755446203
81400.99327261226,61,15.257687316743528
4413.912509305004,31,20.39392515988162
26492.947872302422,31,13.878322003307266
,19,35.32286854627375
48137.79333417017,72,16.215605336063497
6393.577750999548,54,21.35917530412251
5881.360471979361,22,4.502766462137361
37121.12767509472,55,2.3877946544981543
29643.10032305306,62,57.11940317366725
28296.484416402473,58,70.51053894046728
31146.221275726926,79,28.85741079535402
11158.705989172664,71,5.882826679529817
27785.058666616307,77,31.93748188464597
29527.35714076945,78,19.290182663792333
10782.16416757228,64,12.946448463398163
142311.63023685358,31,27.741969478991386
35377.55720848008,73,28.79841387488078
6692.190327808257,56,31.575510877834496
42470.01636482017,42,58.08711948373478
8310.859646842662,37,14.252491805680418
48391.74903759506,19,11.195320889516264
,56,36.4702578953983
9694.535756069537,23,25.438440925853488
57720.9879645532,34,19.62589856316813
,76,34.47479733076192
50114.22405218491,42,32.562756392964786
146795.0951256793,74,47.23395357923288
17233.524834104926,45,23.682195950561876
10365.765076893427,19,9.369138161554483
9049.688085183881,52,27.263993112633635
9741.883103209713,54,28.31035510719182
20392.007025655854,22,5.471585654068414
30981.699635623678,18,22.5779975673386
29047.590026272046,57,37.79525935567559
50371.62245875581,29,37.38457500855798
22314.72139482562,73,33.15874294632511
94233.7877411078,53,12.458953086883945
16904.635728561825,62,24.880879522893554
334425.4175050694,40,51.01775341755309
,64,23.44093838523835
,48,16.50159232052083
7548.525324739861,28,40.74812671394759
35684.52552961398,27,35.800163179260956
17615.548256009457,20,28.659965488329277
44981.226557396934,71,26.964530133543
35356.5033454834,31,53.72392646172533
20479.324338870425,33,30.617055400061986
9444.674171972323,27,26.255639758409743
4842.337198046443,46,22.148154164533228
14093.726495138299,27,13.678202222791347
51864.965066732235,29,21.788636485790537
27285.037230677266,47,22.937330221501576
6337.636722824863,58,35.736855419909375
26191.25684502816,18,12.682714588661115
32380.684925103615,22,8.063103135949786
9101.027186743582,37,42.09645122807678
25686.609550718378,25,33.92239073842348
23346.648472950783,60,19.415637612355283
7023.589577576735,29,28.029263238262104
31501.40290057782,18,32.07652970751557
38591.39203727975,74,40.51908452595597
65059.0919735412,71,50.0282949637369
63183.72631963208,37,8.767259823044414
5554.31638804572,45,31.226239912974613
8622.884703780815,74,47.12831235808659
36865.64133805426,60,30.307777163020955
,54,15.611740184592362
36866.09917888728,64,38.4535109429641
1037922.3064765224,54,29.77721097640969
38983.37338284051,29,75.10433112711006
68566.93086878084,54,35.77724275987534
57182.4186288851,66,7.128657306707329
42251.335903609724,66,23.65238479027079
16070.342240457769,73,27.41318732878531
47050.144701544334,61,35.647059715556914
10169.769107210643,73,27.594098880206108
17381.842281011817,45,51.21070429182092
13556.703838253525,64,22.204052909083437
23905.746285734695,32,68.57004139342497
222940.136156164,23,16.1810940168141
3404.0963948666495,61,20.37698211705375
43750.5818171266,76,21.295673734155248
,78,14.589618809710931
13740.02155030318,37,7.125184971174747
,67,70.22286264225464
23488.82415391526,31,27.60617094456508
7496.977528283216,19,43.142023560577776
10771.901294553843,26,20.25247332743257
,54,22.21777198608579
10610.860895044596,37,14.72306793251828
27349.63848275537,43,20.303473491109898
23053.476005660807,46,59.02348786722459
11480.436047617832,18,12.819505370805818
187952.41335608167,72,10.92531491174789
,52,18.004703639491932
2906.94335121365,23,70.67798524684035
26541.221050769058,54,28.906913767447023
11364.088551559613,70,43.352774246753455
51659.70389329126,76,54.41408676920706
9971.429786668066,22,23.34273725172553
19638.82117628685,50,21.15410303714645
36497.0706060194,66,46.05521425445016
52352.5117018224,68,21.94196296526802
6632.277860948757,31,50.39073335391786
15764.23056349339,29,20.670913233102773
13698.67906889781,59,20.251576588681818
11460.604842186387,37,26.049470609968477
,70,31.708528337059793
33023.73125573516,67,20.327349504186106
6242.375298013146,41,8.547156478691884
55152.75328760275,76,45.78407064875766
183901.61582977712,60,4.912540448724526
,79,30.348327927009795
4820.48601064755,51,88.03926076943952
13572.024446310535,42,42.03694739335529
78191.10311762324,67,37.97206773178751
10854.451316074661,46,44.154249378624655
34331.52915042711,74,19.300595797984556
47792.980366081974,56,42.01577548658037
8717.340905961866,48,13.933141831871179
20753.592515252698,73,29.99463637547856
861.5496272434251,64,21.562126851851026
7907.859036215492,60,23.48934276681894
17110.230673794427,67,21.249381934026594
6324.693273016906,40,19.487541534818607
112691.72856350384,61,42.533535511621785
5270.384621290624,55,28.32699260142329
14185.215132193369,37,42.10550016014585
25102.948222506213,40,35.01779087350531
93085.46131738223,79,15.418043739330537
5240.320024460768,62,9.688421013209148
70485.60278676858,69,2.767856757952653
22253.021163802958,33,40.47652355818164
8254.314802333638,67,24.126294282725873
34965.02217219829,59,41.06454813999049
26877.90077914469,77,18.609942482126772
12085.759320821968,72,10.88378025955245
23618.889773630464,25,8.545006863782216
14983.223234804815,67,19.63731580078142
24674.296302464973,38,16.763659784792697
42707.53616044846,18,25.115883038295237
107582.88106520103,72,34.92571359868787
6388.051052066724,25,24.841846987184528
185912.8649011238,46,23.272782503686148
3127.25906085301,49,53.85300408840974
18924.54252504654,55,45.52464875920863
39668.678732369764,22,51.04104633518977
29172.794762026926,64,39.2798036645811
11817.071239476523,39,14.46441860366145
17887.863581049318,64,8.004632727052172
13453.560421351332,51,25.50005699152249
12217.629676151668,18,48.56471678588229
51513.6498426087,72,53.8118874854945
31477.09715634029,72,47.661075595871836
11015.849790492814,43,33.104546553660185
54154.69083883716,60,77.7229884851348
29950.446777456138,27,15.570951109066716
49655.38480298809,47,4.907703432619086
41341.77801739066,67,39.25833323717615
9614.282084897592,35,60.20457621944979
12579.439316216434,34,42.65519989785936
46503.99980198951,43,41.84676331728255
40553.21192603574,25,54.68047778530307
21570.855626667482,64,19.265850140003923
24768.485628938743,57,2.782068951897672
79036.4878065376,66,26.58417449605998
12190.699588191155,29,17.143093103515096
38066.784431186956,44,54.22360700960691
17994.246512093778,25,54.831029420101174
17717.68897742849,42,54.897152900152534
66090.27252417651,63,43.951984628888624
50282.69941881204,21,13.64580351293913
49687.547928781925,50,23.13919474785357
81265.65894943645,18,35.46814203845927
22493.999002813816,36,38.502710638499174
43562.5437277146,48,19.715314605952805
,33,29.882908956569192
30459.900275319993,31,19.848334956021695
19338.572308627237,70,18.345666085261207
24269.99190042452,65,21.61119365767994
39940.935344528385,22,9.44319786908885
9718.429562592657,58,31.469697819624308
178507.7462619031,43,16.349473488428313
8054.470988244858,79,8.192987329925199
6540.777931920865,45,37.41579157117759
70130.34587984672,19,14.19861142740458
48613.79872453984,67,3.071748796289301
41114.65133177133,23,60.71680624140397
41288.756792677654,26,47.66175011929024
21758.357751720723,50,22.63688891185086
,58,4.673530833761705
23761.087869783067,42,47.140434939170504
11190.69925341262,65,8.66443301061383
58402.83624159356,30,38.95923430457446
19014.224168374356,26,19.55011873126102
9647.969939199385,70,1.793476830228128
15972.346439054865,30,58.743250750757106
33287.30773706274,48,5.076681759742504
12534.942797957028,58,7.500923276298849
9679.636272731042,28,28.10552786491461
28104.562578750472,21,39.0792780977566
28140.541431199916,51,5.187486910920266
13267.289180129052,78,31.06252010354525
13752.304573303496,55,11.042304576654605
27779.397765277543,63,14.362778764362053
5176.661650624315,21,12.180782555931751
5391.269827228435,55,55.97615051910159
10738.125074429508,36,66.2295834330514
17792.86562388039,23,4.308792990123597
30058.704510785134,51,24.087119118907385
96312.77207232115,35,39.44493027106469
51930.39915439863,30,8.584069024806185
18770.869830513493,58,20.77246097812529
21611.563380056552,40,44.772249663548195
8082.614172282622,36,17.773022783042403
21622.43828573116,62,35.69576734308458
16503.724489949735,28,10.784020521948346
30415.83257893084,18,36.78513993620498
9631.257294511679,41,11.332535274023904
37024.92132585263,79,31.662024251632957
102001.1037210609,71,24.040764131069345
19756.539936539346,24,38.49916252353721
32915.92038858106,42,29.832356326975813
43920.830777833864,38,24.55422584815013
14746.772556755906,32,7.169991432809762
27559.22162517055,18,25.308290808066964
22305.585585746107,29,36.17122881881355
24286.50435102193,75,29.151170732817878
10167.892253073565,24,34.20497578920026
22573.00888192116,32,12.704780646510635
36242.882321264035,38,32.358533584782734
94008.79378634035,36,49.717590724571735
57484.51154613036,77,13.405479256891311
189696.83233777672,46,26.718287028266875
,42,21.37175210625075
52697.359911609405,50,10.313318690106602
26458.74498088068,66,19.192008387668903
196772.38491836362,49,16.775587055243495
9815.33968275285,66,8.742115656474711
9511.702464048714,52,63.55556572941642
12095.724893357594,61,40.76810194606326
2633.592797660169,55,29.958730250904757
13020.039874549024,43,46.949379233692625
10309.976920423736,28,20.016708317022704
25601.18162108823,52,40.094364637227194
31000.418264427833,25,51.088323137970946
143798.86613382056,63,33.156512092884995
56978.189781799316,31,19.66218201800923
12370.82732028951,27,17.472668392205197
8969.501045058907,19,29.402420798969374
36023.22583545076,63,12.232944668480087
5882.674550352293,26,55.942229396725985
137510.9412780604,20,49.16130234432063
71642.2398271346,38,24.51594847017914
,43,12.093598745667244
3971.3663010514283,25,24.89082020615423
85295.10739080494,65,23.569659882790514
19642.682473728833,19,28.21772975079499
75948.92181762069,23,52.65921104255548
4471.916492309463,45,12.385800068598396
,70,32.416521561391114
22142.269321399323,46,51.37362344242398
23085.975565557,43,42.59489766850634
14043.77517466789,42,28.981621224452308
41062.47360177037,29,51.51399681557248
7573.265071025544,22,25.406886921136714
19103.379106904893,51,34.52336793248777
24842.113866244938,65,41.47127707778623
36843.66000331751,54,13.202266529701745
44874.04651951631,32,26.855514076848223
7153.506307642487,61,15.77879401811646
4749.933178589548,53,40.13637496980871
79037.43041001272,32,31.046366795814535
30709.090952763065,60,17.97963671181864
10420.32456863287,65,2.752757823285316
103896.65431128614,40,19.421036382238587
24727.58334860205,23,31.04452247233128
71632.00025666323,63,22.810236473040803
23565.0151299668,67,23.969793716024824
172948.28962231588,61,6.637856355334149
127432.34081335487,76,14.163998076654883
17172.007249615966,60,32.916434394076056
58195.9446043641,62,19.250917086091107
41997.94424773755,38,27.830469665235608
86563.3294604394,40,17.435974513693456
,60,29.91898589183367
43741.45069473487,72,27.057185483729445
63476.46503747081,33,29.41615898328817
3794.320087034405,64,51.64825536418224
6746.246042660169,70,47.34633889259302
2866.2728958907373,77,17.647396549448132
16824.529092380428,32,26.77292839205061
45140.8218003396,42,17.672727164375207
98948.72365864486,53,19.807362858084648
23720.49640094261,28,12.377019651499516
112264.7887853879,68,31.282605788383695
5540.824203026078,32,10.838649090958983
4010.2848818992993,21,21.42179785340035
20836.307588267526,38,9.845354791137868
32340.171913694405,30,21.54865283342722
21317.96134318525,39,43.87513342309802
2786.545400676513,36,17.12533001904106
,51,20.550358581400026
5976.142067239237,31,4.690868246115394
43030.84868894711,78,21.897742454008814
31780.184515410794,21,29.178470760125435
8605.185052747158,65,30.891000013387206
13175.747165603467,70,41.85290943732449
7637.201185841419,69,17.504151264709954
20688.244155324563,63,23.835253712704628
57247.675644787865,44,46.16665538895956
8219.576398264104,46,22.556467443779134
36462.75164104617,64,3.4677032616445147
12961.547668311003,45,27.756843627767953
9967.919525774334,52,28.521579537280537
19790.744146662753,25,22.649342894391477
7822.485935451675,33,8.410682703807923
12661.873805423078,59,22.517142327150594
6648.337533351121,53,26.87351967732819
157113.7167912661,47,21.012639691632067
22817.05477971623,35,12.782531562404328
10941.022019119719,19,52.97944366798832
27281.93145900342,66,9.225045783872252
19686.176153478722,30,41.21192318611905
17659.52188508606,21,29.935088205564764
40707.46215853115,43,19.629852245752232
46981.430648962996,42,22.313304537292638
12958.391536803654,47,24.180509501521406
12384.262091877044,28,16.393157942440524
16729.824484273722,24,24.38447581572406
2204.1094643597585,48,45.106931886025926
4840.672507076673,61,12.42082202923985
86411.34615809616,27,22.62212438770221
114115.6530435918,56,33.650292384906415
17170.77277988952,30,60.62576695292235
,48,13.60283949122877
30069.004054821777,24,21.87544515394925
478724.62164600735,73,47.507638658854944
67479.21553435462,66,25.93593559090688
19381.65750805993,59,49.71126661033048
8471.471974642023,78,16.582000059528156
4418.491732041472,59,39.97772074255161
26996.530476717904,73,41.421597326201095
10338.69834473147,53,17.901835883215444
5312.1200485515465,37,72.70376983897276
11538.298848923301,21,53.70583658985696
7468.518982227042,71,16.91629276049516
119031.28480611731,24,58.11821337630416
53190.748346708424,71,19.764054015535653
21851.55486110813,18,5.7627542999609584
96755.6627495194,61,48.32593635546587
23798.273324753263,73,14.242401886778556
9308.80307535671,62,37.37528769015523
101025.07953933558,59,7.335106083731737
37756.39120099745,64,39.75119472211033
7806.826683036103,76,46.90709659540123
18208.819105127597,30,30.467363844064167
9176.321971356783,72,50.33108312389511
5525.8937004124355,39,60.47791665618492
55613.29373047371,71,21.646731183456133
148659.93194210675,38,65.91004954813737
,39,29.06681855647866
,45,4.753139977340029
11491.437029662044,26,5.87080513057845
13532.840178362763,43,19.01091426665372
12180.676428958806,26,29.6798132444821
9283.642228697423,32,40.2454943104242
23121.579269200345,27,54.949326467534135
9595.503512247835,41,27.86344015128051
28867.071377209235,75,46.84437015974292
20947.23405355676,74,9.279845445693864
17344.868069744087,78,32.21937263645388
8887.813412965414,59,42.60502208801146
12372.464399489329,25,6.153025592310722
46882.10034487854,41,45.515610502403284
36348.826083445834,33,12.215534085979396
,66,24.455910108590498
24326.761154223936,43,3.6986603047961606
46694.754937250145,44,12.24804230067487
4148.884238481328,54,18.010382703018056
37924.78717168665,21,25.289576046796906
11354.577448734437,67,23.334166207359548
38971.9980532679,41,56.80825389250528
10267.520510653338,36,20.40555895044288
3623.218141746502,53,23.004905835285925
4326.255049460407,77,35.09516829311209
,56,37.434731981016874
28558.86005800337,27,21.972016258971287
8916.719375375093,42,21.42693113772265
,35,27.433908900407474
4181.728420297571,36,27.544386846001746
20618.009106897407,53,28.22712048519285
6561.560929723633,27,77.54228454050336
11477.72973679386,50,13.193199060670398
23095.62931156603,72,26.472618033163425
9316.913047319566,67,11.181837332317352
14994.585612708963,22,49.5387813837025
60252.10624797243,64,20.379095292135315
12370.973125442233,66,5.391489892491568
50802.05634934593,52,24.81375297904801
7117.36709039964,61,44.3890969315648
37414.14714979206,51,2.627393941033594
93112.9564547366,50,24.9871868336238
1860.0441442116014,72,10.109199027363312
9927.904866836163,38,5.838850431359118
39225.10000737576,34,16.837950535570737
17978.908753762924,39,8.615992507408823
31925.03806964558,65,24.659602104671094
,54,12.41167067999013
24018.743590831487,32,59.5835928280272
18851.028705212593,52,7.868313624197186
70811.87996063588,45,32.26739957024254
28407.851389001567,24,33.030561320996235
30871.93081153391,49,27.0407441490415
14590.458021731794,28,11.908652641407855
13526.334607521705,27,42.70124069419712
14291.808388970385,26,25.597330425800397
32677.829904509537,31,69.60756386426085
14458.178494068467,30,57.109027570829376
29430.14761150575,78,73.48312627977688
175501.13667460156,74,29.032080865222433
52634.37505499981,79,32.43196278421751
15898.443142244278,42,56.41766784511891
73219.27040219214,19,52.66384094932525
14646.030571468875,52,20.716362442970265
2869.4494607270335,24,22.99875500352281
8037.824082847447,38,9.774573030057566
3392.1122162116567,35,49.16814493150195
15498.313894010797,20,13.057963962928229
22435.916730316385,59,14.134886352840152
117763.93069568902,71,14.059703073650095
30544.116916505223,78,23.455279405655823
17692.559645785397,56,52.02860905789585
50483.68941354136,58,8.916234726905174
,66,16.184241733891565
27878.59748264521,28,20.870219922637247
47613.194342916715,56,9.248130540018048
5021.147409612991,41,23.297946754690564
69130.6895245592,77,53.08668285507417
30899.534791906997,63,14.288038212289973
14540.775511750726,36,7.654399025199704
41472.33536030193,21,43.818726421134315
213350.76148767187,43,38.19723504872889
,55,26.785104190958293
28232.260326925967,59,23.31400730567222
13913.83712333775,49,41.26803363561979
9415.90566717195,56,8.388043679603392
50530.67297607288,62,6.427849160783031
9357.338437724427,63,4.183104939033153
23660.593866047682,53,5.174555680945289
13661.57672969541,57,24.05597144443864
35560.11152055052,54,71.8572733718553
30750.517589963758,50,17.85306839089552
62164.5353103339,53,21.843454124589407
13226.57842412419,20,3.8016932741297658
16816.655359025805,26,18.18788115836808
8277.003487368158,25,29.316613883593913
14125.073222907897,50,11.367139635761994
32122.130429140616,76,21.84670226506676
46957.049226963914,23,34.476557145120495
,58,32.35834941064341
52554.495518998774,56,39.48505780940674
85445.82760069011,21,42.787852408442504
33304.07041634986,30,21.659213077658706
143888.76468096155,66,67.05194655230736
10159.97033044509,77,24.624078344842772
,19,38.376405707900865
3719.2590640403823,77,11.802208057239444
98326.05347829392,22,31.509631301259994
42377.195576449354,61,18.983352803662317
,44,9.096805747307526
29142.959217314663,49,27.29802037116847
7147.450171414295,38,21.744376035803423
254168.31388073417,25,23.332444807088194
25064.83588187593,55,27.290944488193364
,25,16.04845899285326
45513.607396997584,67,25.33892397444842
35632.35070040601,20,34.91731276192945
27553.47729661152,71,25.722769365716513
9991.855044602211,61,4.1971148760554735
35294.003541146616,78,19.11345652697755
144643.083880479,75,18.207748758052066
84577.2034194029,20,20.44309597404875
108357.00176799814,39,50.77554418633391
13210.725593079587,23,23.884588053027176
8187.756271105997,19,9.189754340327015
19422.99747633519,40,17.65322825641062
23288.731880291303,61,44.33920677193824
65787.92030510904,19,49.26332608169923
4054.308291151279,55,12.492550847999789
101676.38163895377,34,24.64105272515163
18807.144466129153,52,15.181352588933045
,51,6.016645982662674
,40,16.266103417938695
4209.685951851267,47,30.198758759251366
50169.90299557679,69,50.20883121777562
23702.077160564702,25,30.421870887415736
6063.479567022319,39,29.00353664396635
6032.526726671593,61,10.264528791730113
15744.010728246081,75,54.970154367268165
116893.84863008802,53,27.082408241492917
16990.48310002558,22,18.145312155441154
4899.346201259076,30,4.845253046104961
17227.408912981886,46,45.2625374853476
16768.81902163164,48,14.906100085057034
1484.9158115316393,64,8.505554577804315
20862.428348119163,74,28.70820564898775
17484.41986246234,72,28.17150521184526
44187.903971681866,33,9.160374692090505
139938.18871868736,59,44.720304163562446
67952.55564541595,79,5.51533177864002
16833.24887818398,47,40.505889822316824
7284.281535033184,74,28.16323816974695
288762.49229738105,72,25.571664215365235
23370.233852644644,33,12.362396610965815
22335.425667316653,29,37.51840181534572
21501.434071471103,34,63.71867884824838
26851.709347716853,33,13.49105882581014
19065.57416607514,29,23.14627869451875
12410.994265998233,25,33.850887097521706
12748.145114144836,37,45.708213190682535
21316.71380735732,20,2.935868880738869
12791.999671916481,33,50.766640218738004
10798.410402467574,47,23.614339105154393
24500.0448634385,62,31.390771229700555
17069.060608965636,40,35.585788865186366
99110.72996586961,45,24.050855940138685
1554.6880469702148,68,47.64452281164341
65611.53854521505,57,32.35973720218554
76579.53802996603,71,3.0302725670801176
2770.0198565681617,22,32.513879517020406
15635.705717719762,37,64.960021644718
15192.529929173923,57,32.93233482426829
5391.011481928511,73,52.34300449540138
10119.13345712656,61,31.029727260997376
7254.840313518656,18,49.93093087853631
127041.67273940792,74,42.59111125682138
56144.18501300156,47,24.953399140173772
78555.06281358204,38,10.903663230022124
45327.63021445764,37,28.44077441319555
7122.031087206477,23,40.16968619790766
13036.12636850401,39,4.4830121279097925
35931.6772918029,35,54.7554663207629
6489.055004156522,25,46.50771664298388
44936.175069204925,56,36.701661832579916
17320.994538197392,49,2.2631075699514778
,50,26.048813558296345
44844.66768414779,70,60.83857678718429
34346.77172695983,33,16.894620945032074
15352.503500022896,29,26.564032367751828
70215.88197348372,55,49.19282974991147
7472.139671601319,69,36.18291185235825
40779.53359429624,51,3.2894219352180296
39858.91040996816,78,21.97757466658958
16162.573339221693,31,20.887528289541144
30519.86378477445,53,24.31636773882755
6303.664586176714,50,50.117241364873564
55493.82427434223,40,13.648719431916973
18308.081686514146,67,42.53996473094301
13059.57655792077,62,13.241512782824097
62881.62224530722,19,52.67601981071973
10890.610875677186,58,13.567142901799542
5385.894598438071,38,11.143339855494624
4644.183365729162,19,29.341720172694302
40376.77213077486,44,21.773415797816533
6121.550220929244,74,35.44951744160386
127362.69762877679,26,15.826966246398777
2746.466875579492,18,5.539225817793563
120145.20936962831,28,33.9424240752789
27201.2298735881,20,19.01730139126843
19995.98711450468,69,10.694293679290151
12772.898661313902,79,15.177048038920335
32831.25097344,40,33.595487344314904
21212.91127262989,43,6.564112435084947
66390.01064253808,21,27.48357790971898
24691.8287652344,35,46.151885027322095
25598.82578038247,72,13.597395240145133
15311.933761861554,23,12.459287130623558
20807.200346248264,52,18.749299918759913
29965.49310809049,39,31.18393492285173
3983.1634025878784,60,62.223637869716256
5720.517646358404,32,19.049147109385352
46316.98845376057,39,20.69219973335608
26130.681469181294,77,43.845314116326406
18324.910883771186,54,23.666201164680707
22436.265698493517,69,14.422819721411006
31181.545404838937,59,16.073067167718435
12838.969534367337,29,29.65060548124907
10114.196142276656,64,25.71652834937524
26791.642077979413,66,14.46422929556635
8280.23991652266,59,16.858840128764626
33131.93022395944,55,9.07285021464358
4013.4897181908527,35,59.386207749212694
61645.50765008253,62,10.500032966200802
35333.87739972761,52,29.757731319947307
28453.593312808396,47,38.26400559980591
58846.69691617962,41,21.188999130236276
116479.95119862501,59,12.447514015125522
60740.74871126753,47,30.730860935153277
3495.1297158386756,31,9.861643238038265
6126.770367643545,23,10.804337574321064
11792.056694600684,20,37.728254818245446
22608.72223057363,33,18.417637129607023
36962.49468879927,24,3.9154108352750154
10660.02653412363,69,48.11407818065408
26549.515143202945,31,44.08664686755955
10348.709114173675,26,24.810099365785064
11949.947893911927,32,11.959239559254943
5395.599015606613,38,31.468832613281204
8749.630535003036,52,32.625588778875844
5700.535486349387,19,34.13011951779144
8300.962467674755,44,36.018014853353975
63173.60159587989,19,15.141479974535708
8523.660052180907,52,33.122288449411755
306318.9213530603,35,7.393213311687462
36073.64783473195,31,26.452248343529877
26498.30701467638,37,38.759459789265414
9336.084452459925,35,35.861317582636104
44369.60222633192,27,25.181600923839742
12386.496592739326,42,19.297363164609983
24884.73431305043,19,22.99644114035949
284954.42616433545,42,15.325770341908745
20009.05300308796,78,12.575826141233723
69513.29625564041,71,35.809757132158495
10903.3305312838,50,7.886775411210635
21269.119468063775,53,3.201912198117348
129417.72572546174,48,23.58475975242636
11766.748891937646,31,19.2659660270068
134921.520397942,18,25.231709118336255
44701.0350339485,63,16.09199122789634
12550.718878888141,33,40.8301410272008
41456.82233988654,71,29.198169565066767
58253.20839343453,63,15.380664655142159
41019.79205336268,78,13.725928274039031
4581.470429739567,69,34.152992318735706
10645.183594275395,20,27.474468820275344
17196.847557255172,52,26.338880865678572
20446.491273863925,58,29.89956788454794
40973.14362618888,23,32.83884096332445
26309.91125386015,42,15.38211187346223
5794.448837777663,30,16.074018308685627
32215.334697329854,70,13.200590753265306
40561.95126761527,51,20.307059595472577
38553.04822812868,25,29.630188970566866
64911.541729933684,38,29.88516547068126
50712.21839600384,51,4.467654297979072
34862.95486420886,21,63.31587387525908
20533.937590748108,42,46.86750670064733
4184.067198672652,32,13.329356148372653
33847.42549372346,21,17.137146700943358
