fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.2996378320682008,0.7399287233310631,-1.4158476550208228,-0.37454064608250154,-0.09522948294976241,-0.7266966353795193,-0.9154559782144424,-0.13587060631220335,0.48956850413974146,-0.4101685977048322,-0.5901430154172282,6
-0.5746358424097942,-0.038033719423558945,-0.4821849282339378,-0.30007928503230236,-0.3556565101596867,-0.3591212001850229,-0.5456619317414458,0.5110841443741989,1.392831426906791,0.4546447107089691,-0.8689068394215891,6
-4.589606793397057,-0.9600632812068148,1.1257897678990307,-1.8637678670864835,-0.4424655192296616,-1.0023782117753917,-0.32994873796553115,-503.7497093437353,-0.6717695394178906,0.022238056502068785,1.454125027281412,7
-0.8496338527513875,0.6534884519138828,-1.0527565946037007,-0.30007928503230236,0.05668628292269331,-0.451015058983647,-0.05260320311078378,-0.6918473451832996,1.0702375259185604,-0.6572581143944892,-0.0326153674085084,6
-0.4646366382731567,0.7687421471367899,-0.4821849282339378,-1.8637678670864835,0.03498403065519959,1.0192866817943385,1.488205323860035,1.2540712408655652,0.48956850413974146,0.7017342273986268,-0.9618281140897088,5
1.73534744445959,-1.939719690601524,1.2295300708753514,-1.8637678670864835,0.38222006693509875,-1.0942720705740157,-0.6997427844385277,1.481516270403774,-0.15561929783672243,1.937181810846914,-0.3113791914128692,6
-0.5746358424097942,0.3941676376623419,-0.4821849282339378,-0.07669520188170521,-0.18203849201973726,-0.08343962378915062,0.44045552551987827,-0.14597927429163193,0.03793704275621817,-0.7190304935669037,-0.5901430154172282,5
-1.2346310672296184,-1.132943824041175,-0.11909386781681588,-0.5234633681828996,-0.008420473879787845,-1.0023782117753917,-0.42239724958378033,-1.0254333885059572,0.36053094374444866,-1.3367542852910477,-0.3113791914128692,5
-0.024639821726606982,-1.4787049097098959,0.5033479500411073,-0.8213088123836961,-0.22544299655472472,-0.7266966353795193,-0.6997427844385277,0.3695627926615256,-0.2846568582320152,0.26932757319172584,-0.7759855647534694,6
1.020352617571447,0.883995842359697,0.607088253017428,-0.44900200713270066,-0.702892546439586,-0.9104843529767674,-0.8846398076750259,0.4706494724563163,-0.8653258800108313,-1.1514371477738048,-0.40430046608098885,5
-0.6846350465464316,0.4806079090795222,-1.4158476550208228,-0.5234633681828996,-0.2688475010897121,0.008454235009473465,-0.3607649085049475,0.268476112866791,1.0702375259185604,0.26932757319172584,-0.4972217407491086,6
-0.07963942379492643,0.4806079090795222,-0.534055079722098,-0.15115656293190438,-0.31225200562469957,-0.451015058983647,0.8410657425322912,-0.18641394620957064,-0.6717695394178906,-1.2749819061186332,-1.0547493887578285,5
-1.1796314651612994,-0.7295558907610007,0.814568858970069,-0.37454064608250154,-0.3339542578921933,-0.17533348258777473,-0.6689266138991113,-1.207389412136457,0.9411999655232676,1.3194580191227705,0.7107548299364509,7
-1.2896306692979367,0.7111152995253364,-1.1564968975800214,-0.44900200713270066,-0.4424655192296616,-0.6348027765808952,-0.8846398076750259,-0.8636947008343708,1.392831426906791,0.7635066065710413,0.15322718192773102,5
2.0103454548011834,0.6534884519138828,1.177659919387191,-0.8213088123836961,-0.3339542578921933,-0.9104843529767674,-0.6072942728202786,0.6273338261381324,-1.510513681987295,-0.3483962185324178,-0.0326153674085084,4
-0.5746358424097942,-1.2193840954583555,0.607088253017428,-0.9702315344840943,-0.5943812851021176,-0.8185904941781434,-1.0695368309115243,-1.6976598091409871,-0.0911005176390746,-0.8425752519117325,0.9895186539408117,6
2.3953426692794135,0.4806079090795222,1.9557121917095952,-0.15115656293190438,-0.5075722760321427,-0.9104843529767674,-0.6381104433596949,1.5320596103011415,-1.7685888027778807,-0.5337133560496611,-0.4972217407491086,5
0.08535938241002997,-0.153287414646466,-0.8452759886510598,-0.15115656293190438,-0.05182497841477498,-0.6348027765808952,0.6561687192957929,0.0663027532773219,-0.8653258800108313,-0.7808028727393181,-0.9618281140897088,5
1.020352617571447,-1.3058243668755356,1.1257897678990307,0.07222752021869311,-0.5943812851021176,-1.0023782117753917,-1.0079044898326914,0.4706494724563163,-1.639551242382588,0.5164170898813836,0.06030590725961131,7
-0.024639821726606982,0.7975555709425166,-0.7934058371628995,-0.15115656293190438,-0.0735272306822687,-0.08343962378915062,2.0737125641089467,-0.034783926517412675,-0.8653258800108313,0.022238056502068785,-0.5901430154172282,5
1.240351025844722,-0.9024364335953613,1.6963614342687936,-0.2256179239821032,-1.8748141688842457,-0.8185904941781434,-0.8538236371356096,0.9760828714300452,-1.704070022580233,-4.05473896887728,-0.9618281140897088,5
-0.18963862793156339,1.0856898089997837,-1.1564968975800214,-0.44900200713270066,-0.2688475010897121,-0.7266966353795193,-0.8230074665961932,-0.23695728610693792,0.2314933833491559,1.8136370525020853,0.06030590725961131,6
1.1303518217080848,-1.593958604932803,0.97017931343455,-0.5234633681828996,-0.24714524882221842,-0.9104843529767674,-0.7613751255173604,0.4706494724563163,-0.34917563842966015,-4.05473896887728,0.3390697312639721,7
2.230343863074458,-0.6719290431495472,1.2295300708753514,-0.37454064608250154,-0.5943812851021176,-0.9104843529767674,-0.6689266138991113,1.3804295906089834,-1.704070022580233,-0.3483962185324178,-1.0547493887578285,6
-0.35463743413651927,2.5551744230918474,-0.3784446252576172,-0.37454064608250154,-0.8548083123120419,-0.08343962378915062,0.44045552551987827,-0.5907606653885089,0.36053094374444866,-1.3367542852910477,0.4319910059320918,5
-0.8496338527513875,0.7687421471367899,-1.3121073520445021,-0.30007928503230236,-0.18203849201973726,-0.7266966353795193,-0.9462721487538587,-0.8535860328548861,0.2960121635468037,-0.22485146018758895,-0.0326153674085084,6
0.14035898447834844,1.2009435042226908,-0.1709640193049762,-1.8637678670864835,0.6643493464125171,1.3868621169888349,-1.4085147068451043,-503.7497093437353,0.10245582295386313,-4.05473896887728,-1.0547493887578285,5
0.14035898447834844,-0.153287414646466,1.2295300708753514,-0.37454064608250154,-1.8748141688842457,0.008454235009473465,0.502087866598711,0.6222794921484182,-1.7685888027778807,-4.05473896887728,-1.3335132127621891,5
-0.40963703620483827,1.287383775639871,-1.4158476550208228,-0.44900200713270066,0.29541105786512417,-0.9104843529767674,-1.0387206603721078,-0.7373363510908965,0.36053094374444866,-0.4101685977048322,0.5249122806002114,5
-1.784627087912805,0.3941676376623419,-1.4158476550208228,-0.5979247292330988,-0.919915069114523,-0.17533348258777473,1.241675959544704,-2.036300186453415,1.6509065476973765,1.7518646733296708,2.2904164992944924,7
-0.9046334548197059,0.5958616043024293,-0.32657447376945703,-0.44900200713270066,-0.16033623975224356,-0.7266966353795193,0.502087866598711,0.16738943307205645,1.392831426906791,-0.4719409768772467,-1.0547493887578285,6
-0.07963942379492643,0.7111152995253364,-0.015353564840495248,-0.37454064608250154,0.1868997965276556,-1.0023782117753917,0.9643304246899567,0.4049431305896939,-1.1234010008014168,-0.22485146018758895,-1.2405919380940695,6
-0.8496338527513875,0.2501005186337087,-0.2747043222812967,-0.5234633681828996,-0.2688475010897121,-0.08343962378915062,-0.6689266138991113,-1.1568460722390899,0.6186060645350342,1.0105961232606984,0.7107548299364509,6
-0.9596330568880249,0.7111152995253364,0.19212704111214574,-1.8637678670864835,-0.0735272306822687,-0.8185904941781434,0.10147764958629811,0.25836744488730634,0.2960121635468037,0.14578281484689765,-0.1255366420766281,5
-0.73963464861475,-0.5566753479266404,-0.4303147767457775,-0.15115656293190438,-0.3339542578921933,0.19224195260672167,-0.29913256742611477,-0.9647813806291053,0.5540872843373893,-0.5954857352220748,0.4319910059320918,5
-1.0696322610246618,0.7111152995253364,-0.32657447376945703,-0.5234633681828996,-0.11693173521725612,-0.17533348258777473,-0.4532134201231967,0.11179175918497489,1.8444628882903142,0.022238056502068785,-0.5901430154172282,5
-0.40963703620483827,-0.5566753479266404,-1.0008864431155404,0.14668888126889226,-0.05182497841477498,-0.08343962378915062,0.07066147904688173,0.0663027532773219,-0.6072507592202457,-0.4101685977048322,-0.40430046608098885,5
0.9653530155031285,-0.8448095859839078,0.3477374955766267,-0.07669520188170521,-0.03012272614728126,-1.0023782117753917,-0.8846398076750259,0.08146575524652086,-0.8653258800108313,-0.039534322670345644,0.15322718192773102,7
-0.73963464861475,-0.5566753479266404,0.39960764706478674,-0.6723860902832979,0.03498403065519959,0.008454235009473465,-0.20668405580786567,-0.2875006260043052,0.2314933833491559,-0.6572581143944892,-1.14767066342595,5
-0.5746358424097942,-0.7295558907610007,0.19212704111214574,-0.07669520188170521,-0.2688475010897121,-0.6348027765808952,0.009029137968048976,-0.23695728610693792,0.6831248447326821,-0.7190304935669037,-0.9618281140897088,6
1.3503502299813597,-1.3058243668755356,0.7626987074819087,-0.6723860902832979,-0.05182497841477498,0.2841358114053458,-0.5764781022808622,-0.6160323353372487,-0.15561929783672243,0.4546447107089691,1.361203752613292,6
0.2503581886149864,-1.593958604932803,1.3851405253398323,-0.0022338408315060575,-0.0735272306822687,0.8354989641970904,0.34800701390162914,0.8244528517378873,0.5540872843373893,-0.7190304935669037,-1.14767066342595,5
1.020352617571447,-1.3058243668755356,1.9557121917095952,-0.07669520188170521,-0.24714524882221842,-0.9104843529767674,-0.8846398076750259,-0.514945655542458,-0.542731979022598,-0.16307908101517452,1.2682824779451725,6
-0.6296354444781126,0.7687421471367899,-1.3121073520445021,-0.15115656293190438,0.1651975442601619,-1.0023782117753917,-0.4532134201231967,1.3298862507116163,2.3606131298714854,0.8870513649158701,-0.6830642900853496,5
-0.40963703620483827,-1.2481975192640822,0.7626987074819087,-0.37454064608250154,-0.7462970509745734,-0.9104843529767674,-0.6689266138991113,-0.18641394620957064,0.8766811853256198,1.0105961232606984,1.361203752613292,6
0.41535699481994176,-0.3837948050922798,0.39960764706478674,-0.07669520188170521,-0.13863398748474984,0.6517112465998421,0.9951465952293731,1.0266262113274125,0.48956850413974146,-0.22485146018758895,-0.8689068394215891,5
-0.24463822999988186,-1.1905706716526285,0.24399719260030606,-0.44900200713270066,-0.4424655192296616,-0.17533348258777473,-0.29913256742611477,-1.5308667874796862,0.6831248447326821,-0.5954857352220748,2.0116526752901316,6
-0.73963464861475,2.6416146945090277,-1.2083670490681815,-0.37454064608250154,0.013281778387705872,-0.3591212001850229,0.6561687192957929,-0.514945655542458,0.2960121635468037,-0.3483962185324178,-0.9618281140897088,4
-0.024639821726606982,-1.4787049097098959,0.7626987074819087,-0.37454064608250154,-0.13863398748474984,-0.451015058983647,-0.5764781022808622,0.3695627926615256,-0.6072507592202457,0.8870513649158701,-0.9618281140897088,6
-1.2346310672296184,-0.21091426225791954,-0.9490162916273803,-0.5979247292330988,-0.18203849201973726,0.19224195260672167,-0.4840295906626131,-1.3388020958696456,0.9411999655232676,-0.7190304935669037,0.7107548299364509,6
-0.5196362403414752,-0.153287414646466,-0.015353564840495248,-0.30007928503230236,-0.3339542578921933,-0.17533348258777473,-0.6381104433596949,-1.4095627717259824,0.2960121635468037,-0.16307908101517452,1.454125027281412,6
0.8553538113664915,0.6534884519138828,-0.1709640193049762,-0.07669520188170521,-0.203740744287231,-0.9104843529767674,-0.3915810790443639,0.3695627926615256,-1.3814761215920024,-0.5337133560496611,-0.9618281140897088,5
-1.5646286796395301,-0.153287414646466,-1.2602372005563418,-0.5234633681828996,-0.919915069114523,1.1111805405929627,1.2724921300841205,-503.7497093437353,1.263793866511498,1.0105961232606984,-9.696427932892993,8
-0.5746358424097942,-0.8736230097896345,1.1257897678990307,-0.0022338408315060575,0.03498403065519959,2.1220129873778273,1.8579993703330315,-0.034783926517412675,0.36053094374444866,0.7635066065710413,0.5249122806002114,5
-1.2346310672296184,0.36535421385661515,-0.2228341707931364,-0.0022338408315060575,-0.919915069114523,0.008454235009473465,0.748617230914042,-1.5915187953565382,1.0057187457209125,-0.039534322670345644,1.918731400622012,6
-0.35463743413651927,-1.939719690601524,0.3477374955766267,0.14668888126889226,-0.4424655192296616,-0.08343962378915062,0.3788231844410455,-0.9951073845675033,0.4250497239420965,0.7635066065710413,1.2682824779451725,6
-1.0146326589563435,-0.3261679574808263,-0.6896655341865788,-0.07669520188170521,0.599242589610036,-0.6348027765808952,-0.2683163968866984,0.329128120743643,2.29609434967384,-0.039534322670345644,-0.5901430154172282,5
1.1853514237764033,-0.9024364335953613,1.02204946492271,-0.2256179239821032,-0.2688475010897121,-0.6348027765808952,-0.6997427844385277,-0.14597927429163193,-0.47821319882495295,0.6399618482262124,1.454125027281412,6
-0.8496338527513875,0.4229810614680687,-0.89714614013922,-0.5979247292330988,-0.5075722760321427,1.662543693384707,0.2247423317439636,-0.43913064569640703,0.6831248447326821,0.08401043567448321,-0.6830642900853496,5
0.5803558010248981,-0.09566056703501248,0.3477374955766267,0.816841130720684,-0.09522948294976241,-1.0023782117753917,-0.9770883192932751,1.0266262113274125,-0.0911005176390746,-0.8425752519117325,0.24614845659585072,6
-0.24463822999988186,0.16366024721652842,-1.104626746091861,-1.8637678670864835,0.013281778387705872,1.0192866817943385,0.47127169605929464,-0.08532726641477996,0.36053094374444866,0.08401043567448321,0.24614845659585072,6
1.2953506279130402,0.019593128187894583,0.5552181015292676,0.07222752021869311,-0.4424655192296616,1.2030743993915867,0.31719084336221276,-0.45429364766560604,-0.994363440406124,0.8252789857434557,1.5470463019495315,7
0.3603573927516233,-0.3837948050922798,1.1257897678990307,0.07222752021869311,-0.05182497841477498,0.46792352900259393,0.9026980836111239,1.0266262113274125,0.2960121635468037,-0.5337133560496611,-0.6830642900853496,5
-1.3446302713662552,0.5382347566909758,-1.0008864431155404,-0.30007928503230236,-0.3339542578921933,0.008454235009473465,-0.6689266138991113,-1.4702147796028344,1.6509065476973765,0.7017342273986268,0.6178335552683312,6
0.9653530155031285,-1.1905706716526285,0.39960764706478674,-0.6723860902832979,-0.24714524882221842,-0.6348027765808952,-0.5456619317414458,0.02586808135943929,-0.4136944186273051,1.0723685024331127,0.7107548299364509,7
-1.1796314651612994,1.5467045898914118,-1.4158476550208228,-0.30007928503230236,-0.5726790328346238,-0.9104843529767674,-1.0079044898326914,-0.01456659055849943,1.8444628882903142,-0.28662383936000335,-0.40430046608098885,4
0.6353554030932167,0.2501005186337087,0.2958673440884664,-0.07669520188170521,0.05668628292269331,1.754437552183331,0.6561687192957929,0.268476112866791,-0.15561929783672243,0.4546447107089691,1.2682824779451725,7
-0.9046334548197059,-0.5566753479266404,-0.015353564840495248,-1.8637678670864835,-0.39906101469467414,0.7436051053984662,-1.4085147068451043,-0.944564044670136,-0.9298446602084762,-0.5337133560496611,0.8036761046045723,6
-1.5096290775712116,0.13484682341080165,-1.2083670490681815,-0.5979247292330988,-0.8114038077770545,-1.0023782117753917,-1.0079044898326914,-1.2478240840543957,-21.317779202664717,-0.4719409768772467,0.896597379272692,5
2.3953426692794135,0.4806079090795222,1.1257897678990307,0.22115024231909108,-0.24714524882221842,-1.0023782117753917,-0.8230074665961932,1.3804295906089834,-1.058882220603769,-0.5337133560496611,0.896597379272692,5
-1.5096290775712116,-1.1905706716526285,0.5033479500411073,-0.8213088123836961,-0.2688475010897121,-0.3591212001850229,1.5498376649388679,-0.6413040052859323,0.10245582295386313,-0.4719409768772467,-1.14767066342595,5
0.3053577906833048,-1.593958604932803,0.607088253017428,-0.6723860902832979,-0.2688475010897121,-1.1861659293726399,-1.1003530014509406,0.15728076509257177,-1.1879197809990618,-0.4101685977048322,-0.8689068394215891,6
-0.4646366382731567,0.5382347566909758,-0.06722371632865556,-0.44900200713270066,-0.29054975335720584,0.7436051053984662,1.3033083006235369,-0.27739195802482053,-0.026581737441429654,-0.7808028727393181,-0.5901430154172282,5
-0.6296354444781126,0.07721997579934811,-0.7415356856747392,-0.37454064608250154,-0.6160835373696112,0.19224195260672167,-0.7305589549779441,-0.4745109836245754,-0.6072507592202457,0.14578281484689765,-0.4972217407491086,6
-0.6296354444781126,1.834838827948679,-1.4158476550208228,-0.37454064608250154,-1.8748141688842457,-1.0942720705740157,-1.0695368309115243,-0.2976092939837899,0.5540872843373893,-0.8425752519117325,-0.40430046608098885,5
-0.2996378320682008,0.07721997579934811,-1.2083670490681815,-0.5979247292330988,-0.22544299655472472,0.10034809380809756,-0.4532134201231967,-0.13587060631220335,0.16697460315151094,-0.5954857352220748,-0.40430046608098885,6
-0.9596330568880249,2.09415964220022,-1.2083670490681815,-0.2256179239821032,-0.4424655192296616,-0.3591212001850229,-0.7921912960567769,-0.1560879422711166,1.457350207104436,-0.5954857352220748,-0.4972217407491086,5
-0.6846350465464316,0.883995842359697,-1.4158476550208228,-0.15115656293190438,-0.0735272306822687,0.19224195260672167,-0.5764781022808622,0.5110841443741989,0.8766811853256198,-0.7190304935669037,-0.9618281140897088,5
0.6903550051615351,-0.09566056703501248,0.45147779855294706,0.22115024231909108,0.6426470941450233,0.9273928229957145,0.2863746728227964,0.2785847808462757,-0.8008070998131834,0.14578281484689765,0.4319910059320918,5
-0.8496338527513875,0.4229810614680687,-1.104626746091861,-1.8637678670864835,-0.5726790328346238,-0.451015058983647,-0.8538236371356096,-0.23695728610693792,0.6831248447326821,-0.4101685977048322,0.3390697312639721,7
-0.9046334548197059,1.950092523171586,-1.3121073520445021,-0.44900200713270066,-0.485870023764649,1.2030743993915867,-0.23750022634728205,-0.9849987165880186,-0.026581737441429654,-0.5954857352220748,0.2926090939299114,6
-0.6296354444781126,-0.9024364335953613,0.97017931343455,-0.30007928503230236,-0.2688475010897121,0.7436051053984662,-0.05260320311078378,-0.6716300092243302,0.6186060645350342,1.1959132607779417,0.5249122806002114,7
1.73534744445959,-1.1617572478469018,1.3851405253398323,-0.30007928503230236,-0.05182497841477498,-1.0023782117753917,-0.9462721487538587,1.0266262113274125,-2.091182703766111,0.26932757319172584,-1.14767066342595,6
0.6903550051615351,0.2501005186337087,-0.2228341707931364,0.6679184086202857,0.3388155624001113,1.9382252697805793,1.4265729827812024,1.481516270403774,-0.026581737441429654,-0.039534322670345644,-0.3113791914128692,5
-1.0146326589563435,-0.7295558907610007,-0.2228341707931364,-1.8637678670864835,-0.7679993032420672,1.1111805405929627,1.395756812241786,-0.7423906850806669,0.8766811853256198,-0.6572581143944892,1.5470463019495315,6
0.3053577906833048,0.6823018757196095,0.5033479500411073,-0.5979247292330988,-1.8748141688842457,-1.0023782117753917,0.502087866598711,0.21793277296942373,-1.9621451433708186,-4.05473896887728,-1.0547493887578285,5
-1.8396266899811233,-0.5566753479266404,-0.1709640193049762,-0.37454064608250154,-0.5726790328346238,0.2841358114053458,0.13229382012571447,-503.7497093437353,-21.317779202664717,0.5164170898813836,-9.696427932892993,8
0.2503581886149864,-0.5566753479266404,-0.32657447376945703,-0.0022338408315060575,0.12179303972517445,1.5706498345860829,1.3033083006235369,0.789072513809719,-0.7362883196155385,-0.8425752519117325,-1.14767066342595,5
0.5803558010248981,-1.593958604932803,0.2958673440884664,-0.15115656293190438,-0.5509767805671302,-1.461847505768512,0.8410657425322912,0.6020621561894488,1.0702375259185604,1.5047751566400138,-0.21845791674474946,6
-0.13463902586324492,1.5467045898914118,1.2814002223635117,-0.37454064608250154,-1.8748141688842457,1.9382252697805793,-1.4085147068451043,0.11684609317468918,-0.6072507592202457,0.20755519401931138,-1.0547493887578285,5
1.5153490361863151,-0.44142165270373335,0.7626987074819087,-0.2256179239821032,-0.485870023764649,-0.17533348258777473,-0.8230074665961932,0.4605408044768316,-0.34917563842966015,-0.5337133560496611,-0.0326153674085084,6
2.0103454548011834,-1.3634512144869888,1.1257897678990307,-0.44900200713270066,-0.2688475010897121,-0.5429089177822711,-0.7613751255173604,0.4706494724563163,-2.091182703766111,0.022238056502068785,-0.4972217407491086,7
-1.0696322610246618,0.9992495375826034,-1.4158476550208228,-0.6351554097581984,-0.6811902941720923,-0.8185904941781434,-1.0387206603721078,-503.7497093437353,1.0702375259185604,-0.7808028727393181,2.2904164992944924,6
0.91035341343481,-0.21091426225791954,-0.1709640193049762,0.14668888126889226,0.3388155624001113,-0.2672273413863988,-0.42239724958378033,1.6836896299932433,-0.15561929783672243,-0.5954857352220748,-0.40430046608098885,6
-0.40963703620483827,0.5958616043024293,0.24399719260030606,-0.2256179239821032,-0.09522948294976241,-0.8185904941781434,0.25555850228338,-0.034783926517412675,0.36053094374444866,-0.8425752519117325,-0.9618281140897088,5
-0.5196362403414752,0.5958616043024293,-1.1564968975800214,-0.44900200713270066,-0.39906101469467414,0.7436051053984662,-0.11423554418961654,-0.2875006260043052,0.747643624930327,-0.5337133560496611,0.9895186539408117,6
-1.0146326589563435,-1.017690128818268,-0.015353564840495248,0.22115024231909108,-0.42076326696216787,-0.7266966353795193,-0.05260320311078378,-1.4297801076849517,-0.6072507592202457,-0.5954857352220748,1.454125027281412,6
0.41535699481994176,1.6043314375028654,-1.4158476550208228,0.07222752021869311,0.20860204879514932,-0.451015058983647,-0.6072942728202786,1.3804295906089834,0.2960121635468037,1.0723685024331127,-0.9618281140897088,6
0.14035898447834844,-0.3837948050922798,0.19212704111214574,0.07222752021869311,-0.008420473879787845,0.46792352900259393,0.13229382012571447,0.7739095118405199,0.4250497239420965,1.5665475358124281,-0.4972217407491086,6
0.6353554030932167,1.517891166085685,-0.2747043222812967,-0.44900200713270066,-0.203740744287231,-0.9104843529767674,-0.42239724958378033,1.0771695512247799,-0.2846568582320152,-0.5954857352220748,0.15322718192773102,6
-0.9596330568880249,0.019593128187894583,-1.2083670490681815,-0.2256179239821032,-0.3773587624271804,-0.7266966353795193,-0.9462721487538587,-0.5402173254911417,0.6186060645350342,-0.16307908101517452,-0.9618281140897088,6
-0.35463743413651927,0.6534884519138828,-1.0008864431155404,-0.44900200713270066,-0.22544299655472472,-0.08343962378915062,-0.5764781022808622,0.01575941337995461,0.10245582295386313,-0.7190304935669037,-0.8689068394215891,6
0.41535699481994176,-0.9024364335953613,0.607088253017428,-0.5234633681828996,-0.5726790328346238,0.46792352900259393,0.2863746728227964,-0.868749034824085,-0.8008070998131834,1.0105961232606984,0.5249122806002114,7
0.800354209298173,-0.038033719423558945,-0.4303147767457775,0.5189956865198877,-0.11693173521725612,-0.7266966353795193,-0.4840295906626131,0.8749961916352545,-0.47821319882495295,-0.4719409768772467,0.06030590725961131,6
0.2503581886149864,-0.614302195538094,1.9038420402214349,-0.2256179239821032,0.14349529199266817,-0.6348027765808952,-0.11423554418961654,0.9760828714300452,1.5218689873020836,0.022238056502068785,0.06030590725961131,5
